edge_type,round_idx,timestamp,source_message_id,target_message_id,source_agent_id,target_agent_id,target_entity,channel,edge_source,edge_weight
mention,20,2046-06-05T16:05:00,20460605_20_006,,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
mention,20,2046-06-05T16:06:00,20460605_20_007,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
mention,20,2046-06-05T16:06:00,20460605_20_007,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,2
mention,20,2046-06-05T16:06:00,20460605_20_007,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,20,2046-06-05T16:06:00,20460605_20_007,,social_media_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
thread_parent,20,2046-06-05T16:07:00,20460605_20_008,20460605_20_007,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,20,2046-06-05T16:07:00,20460605_20_008,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,20,2046-06-05T16:07:00,20460605_20_008,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,20,2046-06-05T16:07:00,20460605_20_008,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
thread_parent,20,2046-06-05T16:08:00,20460605_20_009,20460605_20_004,intern_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:09:00,20460605_20_010,20460605_20_006,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:09:00,20460605_20_010,,legal_agent,pr_agent,pr_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:10:00,20460605_20_011,20460605_20_009,pr_intern_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:11:00,20460605_20_012,20460605_20_010,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:11:00,20460605_20_012,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:12:00,20460605_20_013,20460605_20_011,intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:13:00,20460605_20_014,20460605_20_013,legal_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:14:00,20460605_20_015,20460605_20_014,pr_intern_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,20,2046-06-05T16:14:00,20460605_20_015,,pr_intern_agent,intern_agent,intern_agent,comms_huddle,content_mention,1
thread_parent,20,2046-06-05T16:15:00,20460605_20_016,20460605_20_015,social_media_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:16:00,20460605_20_017,20460605_20_012,intern_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:16:00,20460605_20_017,,intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,20,2046-06-05T16:16:00,20460605_20_017,,intern_agent,,@TenantThread,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:17:00,20460605_20_018,20460605_20_017,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:17:00,20460605_20_018,,pr_intern_agent,social_media_agent,social_media_agent,one_on_one_chat,content_mention,1
mention,20,2046-06-05T16:17:00,20460605_20_018,,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:18:00,20460605_20_019,20460605_20_016,social_media_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:19:00,20460605_20_020,20460605_20_019,intern_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:20:00,20460605_20_021,20460605_20_020,pr_intern_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:21:00,20460605_20_022,20460605_20_008,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,20,2046-06-05T16:21:00,20460605_20_022,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,20,2046-06-05T16:21:00,20460605_20_022,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,20,2046-06-05T16:21:00,20460605_20_022,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,20,2046-06-05T16:21:00,20460605_20_022,,social_media_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
thread_parent,20,2046-06-05T16:22:00,20460605_20_023,20460605_20_021,intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:23:00,20460605_20_024,20460605_20_023,pr_intern_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:24:00,20460605_20_025,20460605_20_018,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:24:00,20460605_20_025,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:25:00,20460605_20_026,20460605_20_025,intern_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:25:00,20460605_20_026,,intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:26:00,20460605_20_027,20460605_20_026,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:26:00,20460605_20_027,,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:27:00,20460605_20_028,20460605_20_024,social_media_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:28:00,20460605_20_029,20460605_20_028,intern_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:29:00,20460605_20_030,20460605_20_029,pr_intern_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:30:00,20460605_20_031,20460605_20_030,intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:31:00,20460605_20_032,20460605_20_031,pr_intern_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:32:00,20460605_20_033,20460605_20_027,intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:32:00,20460605_20_033,,intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:33:00,20460605_20_034,20460605_20_033,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:33:00,20460605_20_034,,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:34:00,20460605_20_035,20460605_20_032,intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:35:00,20460605_20_036,20460605_20_035,pr_intern_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:36:00,20460605_20_037,20460605_20_036,intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:37:00,20460605_20_038,20460605_20_037,pr_intern_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
mention,20,2046-06-05T16:37:00,20460605_20_038,,pr_intern_agent,intern_agent,intern_agent,comms_huddle,content_mention,1
thread_parent,20,2046-06-05T16:38:00,20460605_20_039,20460605_20_034,intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:38:00,20460605_20_039,,intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:39:00,20460605_20_040,20460605_20_039,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:39:00,20460605_20_040,,pr_intern_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:41:00,20460605_20_042,20460605_20_038,pr_intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:42:00,20460605_20_043,20460605_20_042,pr_intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,20,2046-06-05T16:43:00,20460605_20_044,20460605_20_040,pr_intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,heuristic,1
mention,20,2046-06-05T16:43:00,20460605_20_044,,pr_intern_agent,social_media_agent,social_media_agent,one_on_one_chat,content_mention,1
thread_parent,20,2046-06-05T16:44:00,20460605_20_045,20460605_20_043,pr_intern_agent,pr_intern_agent,pr_intern_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:01:00,20460605_21_002,20460605_21_001,legal_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:01:00,20460605_21_002,,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:02:00,20460605_21_003,20460605_21_002,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:03:00,20460605_21_004,,intern_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:04:00,20460605_21_005,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:04:00,20460605_21_005,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:04:00,20460605_21_005,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:04:00,20460605_21_005,,legal_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:05:00,20460605_21_006,20460605_21_005,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:05:00,20460605_21_006,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:05:00,20460605_21_006,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:05:00,20460605_21_006,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:05:00,20460605_21_006,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:06:00,20460605_21_007,20460605_21_003,intern_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:07:00,20460605_21_008,20460605_21_004,legal_agent,intern_agent,intern_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:07:00,20460605_21_008,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:08:00,20460605_21_009,20460605_21_008,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:08:00,20460605_21_009,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:09:00,20460605_21_010,20460605_21_007,legal_agent,intern_agent,intern_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:10:00,20460605_21_011,20460605_21_010,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:11:00,20460605_21_012,20460605_21_011,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:11:00,20460605_21_012,,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:12:00,20460605_21_013,20460605_21_012,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:13:00,20460605_21_014,20460605_21_006,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:13:00,20460605_21_014,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:13:00,20460605_21_014,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:13:00,20460605_21_014,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,3
mention,21,2046-06-05T17:13:00,20460605_21_014,,legal_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:14:00,20460605_21_015,20460605_21_014,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:14:00,20460605_21_015,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:14:00,20460605_21_015,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:14:00,20460605_21_015,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:15:00,20460605_21_016,20460605_21_009,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:15:00,20460605_21_016,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:16:00,20460605_21_017,20460605_21_016,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:16:00,20460605_21_017,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:16:00,20460605_21_017,,social_media_agent,intern_agent,intern_agent,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:17:00,20460605_21_018,20460605_21_013,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:18:00,20460605_21_019,20460605_21_018,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:19:00,20460605_21_020,20460605_21_019,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:19:00,20460605_21_020,,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:20:00,20460605_21_021,20460605_21_020,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:20:00,20460605_21_021,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:21:00,20460605_21_022,20460605_21_015,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:21:00,20460605_21_022,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:21:00,20460605_21_022,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:21:00,20460605_21_022,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,3
mention,21,2046-06-05T17:21:00,20460605_21_022,,legal_agent,pr_intern_agent,pr_intern_agent,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:22:00,20460605_21_023,20460605_21_022,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:22:00,20460605_21_023,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:22:00,20460605_21_023,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:22:00,20460605_21_023,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:22:00,20460605_21_023,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:23:00,20460605_21_024,20460605_21_017,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:23:00,20460605_21_024,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:24:00,20460605_21_025,20460605_21_024,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:24:00,20460605_21_025,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:24:00,20460605_21_025,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:26:00,20460605_21_027,20460605_21_026,social_media_agent,legal_agent,legal_agent,personal_post,heuristic,1
thread_parent,21,2046-06-05T17:27:00,20460605_21_028,20460605_21_021,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:27:00,20460605_21_028,,legal_agent,,@TenantRights_Org,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:28:00,20460605_21_029,20460605_21_028,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:28:00,20460605_21_029,,social_media_agent,judge_agent,judge_agent,comms_huddle,content_mention,1
mention,21,2046-06-05T17:28:00,20460605_21_029,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
mention,21,2046-06-05T17:28:00,20460605_21_029,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:29:00,20460605_21_030,20460605_21_023,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:29:00,20460605_21_030,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:29:00,20460605_21_030,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:29:00,20460605_21_030,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:29:00,20460605_21_030,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:30:00,20460605_21_031,20460605_21_030,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:30:00,20460605_21_031,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:30:00,20460605_21_031,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:30:00,20460605_21_031,,social_media_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:30:00,20460605_21_031,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,2
thread_parent,21,2046-06-05T17:31:00,20460605_21_032,20460605_21_025,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:31:00,20460605_21_032,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:31:00,20460605_21_032,,legal_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:32:00,20460605_21_033,20460605_21_032,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:32:00,20460605_21_033,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:32:00,20460605_21_033,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:33:00,20460605_21_034,20460605_21_029,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:34:00,20460605_21_035,20460605_21_034,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
thread_parent,21,2046-06-05T17:35:00,20460605_21_036,20460605_21_035,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:35:00,20460605_21_036,,legal_agent,social_media_agent,social_media_agent,comms_huddle,content_mention,1
mention,21,2046-06-05T17:35:00,20460605_21_036,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:36:00,20460605_21_037,20460605_21_036,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:36:00,20460605_21_037,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
mention,21,2046-06-05T17:36:00,20460605_21_037,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:37:00,20460605_21_038,20460605_21_031,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:37:00,20460605_21_038,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:37:00,20460605_21_038,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:37:00,20460605_21_038,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:37:00,20460605_21_038,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,2
thread_parent,21,2046-06-05T17:38:00,20460605_21_039,20460605_21_038,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:38:00,20460605_21_039,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:38:00,20460605_21_039,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
mention,21,2046-06-05T17:38:00,20460605_21_039,,social_media_agent,,@AjayDeshpande,side_huddle,content_mention,1
mention,21,2046-06-05T17:38:00,20460605_21_039,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:39:00,20460605_21_040,20460605_21_033,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:39:00,20460605_21_040,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:39:00,20460605_21_040,,legal_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:40:00,20460605_21_041,20460605_21_040,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:40:00,20460605_21_041,,social_media_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:40:00,20460605_21_041,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:41:00,20460605_21_042,20460605_21_027,legal_agent,social_media_agent,social_media_agent,personal_post,heuristic,1
mention,21,2046-06-05T17:41:00,20460605_21_042,,legal_agent,,@AjayDeshpande,personal_post,content_mention,1
mention,21,2046-06-05T17:41:00,20460605_21_042,,legal_agent,,@TenantThread,personal_post,content_mention,1
thread_parent,21,2046-06-05T17:42:00,20460605_21_043,20460605_21_042,social_media_agent,legal_agent,legal_agent,personal_post,heuristic,1
mention,21,2046-06-05T17:42:00,20460605_21_043,,social_media_agent,,@AjayDeshpande,personal_post,content_mention,1
thread_parent,21,2046-06-05T17:43:00,20460605_21_044,20460605_21_037,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:43:00,20460605_21_044,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
mention,21,2046-06-05T17:43:00,20460605_21_044,,legal_agent,,@TenantRights_Org,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:44:00,20460605_21_045,20460605_21_044,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:44:00,20460605_21_045,,social_media_agent,,@TenantRights_Org,comms_huddle,content_mention,1
mention,21,2046-06-05T17:44:00,20460605_21_045,,social_media_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:45:00,20460605_21_046,20460605_21_039,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:45:00,20460605_21_046,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:45:00,20460605_21_046,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,1
mention,21,2046-06-05T17:45:00,20460605_21_046,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:46:00,20460605_21_047,20460605_21_046,social_media_agent,legal_agent,legal_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:46:00,20460605_21_047,,social_media_agent,quality_agent,quality_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:46:00,20460605_21_047,,social_media_agent,,@TenantRights_Org,side_huddle,content_mention,1
mention,21,2046-06-05T17:46:00,20460605_21_047,,social_media_agent,,@AjayDeshpande,side_huddle,content_mention,1
mention,21,2046-06-05T17:46:00,20460605_21_047,,social_media_agent,legal_agent,legal_agent,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:47:00,20460605_21_048,20460605_21_041,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:47:00,20460605_21_048,,legal_agent,pr_intern_agent,pr_intern_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:47:00,20460605_21_048,,legal_agent,,@TenantRights_Org,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:47:00,20460605_21_048,,legal_agent,,@AjayDeshpande,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:48:00,20460605_21_049,20460605_21_048,social_media_agent,legal_agent,legal_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:48:00,20460605_21_049,,social_media_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
mention,21,2046-06-05T17:48:00,20460605_21_049,,social_media_agent,,@TenantRights_Org,one_on_one_chat,content_mention,2
thread_parent,21,2046-06-05T17:50:00,20460605_21_051,20460605_21_043,social_media_agent,social_media_agent,social_media_agent,personal_post,heuristic,1
mention,21,2046-06-05T17:50:00,20460605_21_051,,social_media_agent,,@AjayDeshpande,personal_post,content_mention,1
thread_parent,21,2046-06-05T17:51:00,20460605_21_052,20460605_21_045,legal_agent,social_media_agent,social_media_agent,comms_huddle,heuristic,1
mention,21,2046-06-05T17:51:00,20460605_21_052,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
thread_parent,21,2046-06-05T17:52:00,20460605_21_053,20460605_21_047,legal_agent,social_media_agent,social_media_agent,side_huddle,heuristic,1
mention,21,2046-06-05T17:52:00,20460605_21_053,,legal_agent,social_media_agent,social_media_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:52:00,20460605_21_053,,legal_agent,quality_agent,quality_agent,side_huddle,content_mention,2
mention,21,2046-06-05T17:52:00,20460605_21_053,,legal_agent,pr_agent,pr_agent,side_huddle,content_mention,1
mention,21,2046-06-05T17:52:00,20460605_21_053,,legal_agent,,@TenantRights_Org,side_huddle,content_mention,1
thread_parent,21,2046-06-05T17:53:00,20460605_21_054,20460605_21_049,legal_agent,social_media_agent,social_media_agent,one_on_one_chat,heuristic,1
mention,21,2046-06-05T17:53:00,20460605_21_054,,legal_agent,quality_agent,quality_agent,one_on_one_chat,content_mention,1
thread_parent,21,2046-06-05T17:54:00,20460605_21_055,20460605_21_050,legal_agent,legal_agent,legal_agent,anonymous_post,heuristic,1
mention,22,2046-06-05T18:00:00,20460605_22_001,,legal_agent,pr_intern_agent,pr_intern_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:00:00,20460605_22_001,,legal_agent,quality_agent,quality_agent,comms_huddle,content_mention,1
mention,22,2046-06-05T18:00:00,20460605_22_001,,legal_agent,,@HorizonMgmt,comms_huddle,content_mention,1
thread_parent,22,2046-06-05T18:01:00,20460605_22_002,20460605_22_001,social_media_agent,legal_agent,legal_agent,comms_huddle,heuristic,1
